batch_norm,batch_size,bits,builtin_profiler,data_dir,dataset,dtype,epochs,gpus,kvstore,log_interval,lr,lr_factor,lr_steps,mode,model,momentum,num_workers,optimizer,prefix,profile,resume,save_frequency,seed,start_epoch,use_pretrained,use_thumbnail,wd,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,1,,.,0.145620,0.329524,0.073825,0.191186,0.145620,0.329524,0.073825,0.191186
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,2,,.,0.230099,0.455063,0.198839,0.409414,0.230099,0.455063,0.198839,0.409414
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,3,,.,0.281891,0.524760,0.272839,0.507556,0.281891,0.524760,0.272839,0.507556
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,4,,.,0.320472,0.564498,0.320124,0.562477,0.320472,0.564498,0.320124,0.562477
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,5,,.,0.348086,0.596168,0.352363,0.598528,0.348086,0.596168,0.352363,0.598528
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,6,,.,0.365264,0.611899,0.377286,0.624348,0.365264,0.611899,0.377286,0.624348
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,7,,.,0.386789,0.635430,0.397211,0.644668,0.386789,0.635430,0.397211,0.644668
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,8,,.,0.399179,0.648478,0.412110,0.659172,0.399179,0.648478,0.412110,0.659172
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,9,,.,0.396899,0.646340,0.424177,0.671417,0.396899,0.646340,0.424177,0.671417
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,10,,.,0.416340,0.662684,0.435854,0.681693,0.416340,0.662684,0.435854,0.681693
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,11,,.,0.420613,0.668049,0.444716,0.690741,0.420613,0.668049,0.444716,0.690741
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,12,,.,0.426191,0.676690,0.452936,0.698092,0.426191,0.676690,0.452936,0.698092
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,13,,.,0.429907,0.679368,0.459654,0.704485,0.429907,0.679368,0.459654,0.704485
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,14,,.,0.428466,0.677163,0.466166,0.710038,0.428466,0.677163,0.466166,0.710038
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,15,,.,0.446312,0.692255,0.472131,0.715506,0.446312,0.692255,0.472131,0.715506
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,16,,.,0.447276,0.694291,0.477595,0.720511,0.447276,0.694291,0.477595,0.720511
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,17,,.,0.442016,0.688339,0.482645,0.724423,0.442016,0.688339,0.482645,0.724423
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,18,,.,0.449189,0.696332,0.486197,0.728102,0.449189,0.696332,0.486197,0.728102
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,19,,.,0.455909,0.698317,0.490302,0.731813,0.455909,0.698317,0.490302,0.731813
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,20,,.,0.457441,0.703904,0.493679,0.735166,0.457441,0.703904,0.493679,0.735166
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,21,,.,0.458080,0.701227,0.496683,0.737670,0.458080,0.701227,0.496683,0.737670
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,22,,.,0.461518,0.705829,0.500649,0.741047,0.461518,0.705829,0.500649,0.741047
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,23,,.,0.461077,0.707860,0.502815,0.743091,0.461077,0.707860,0.502815,0.743091
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,24,,.,0.469611,0.713341,0.505790,0.745628,0.469611,0.713341,0.505790,0.745628
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,25,,.,0.471088,0.715153,0.508151,0.747696,0.471088,0.715153,0.508151,0.747696
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,26,,.,0.471567,0.716732,0.511154,0.749636,0.471567,0.716732,0.511154,0.749636
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,27,,.,0.468970,0.714263,0.513801,0.752196,0.468970,0.714263,0.513801,0.752196
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,28,,.,0.470348,0.715853,0.515602,0.753788,0.470348,0.715853,0.515602,0.753788
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,29,,.,0.479000,0.719549,0.518085,0.755374,0.479000,0.719549,0.518085,0.755374
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,30,,.,0.474920,0.717829,0.519814,0.757238,0.474920,0.717829,0.519814,0.757238
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,31,,.,0.474684,0.717711,0.522082,0.758856,0.474684,0.717711,0.522082,0.758856
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,32,,.,0.476282,0.717909,0.523486,0.760398,0.476282,0.717909,0.523486,0.760398
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,33,,.,0.477202,0.720608,0.525379,0.762383,0.477202,0.720608,0.525379,0.762383
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,34,,.,0.480958,0.724065,0.526304,0.763174,0.480958,0.724065,0.526304,0.763174
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,35,,.,0.482492,0.725962,0.527764,0.764491,0.482492,0.725962,0.527764,0.764491
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,36,,.,0.483716,0.727602,0.530146,0.766107,0.483716,0.727602,0.530146,0.766107
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,37,,.,0.480159,0.725364,0.531082,0.767007,0.480159,0.725364,0.531082,0.767007
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,38,,.,0.482953,0.725361,0.532079,0.768582,0.482953,0.725361,0.532079,0.768582
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,39,,.,0.479719,0.721647,0.533969,0.769438,0.479719,0.721647,0.533969,0.769438
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,40,,.,0.483474,0.725861,0.535644,0.770345,0.483474,0.725861,0.535644,0.770345
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,41,,.,0.486273,0.729300,0.536311,0.771477,0.486273,0.729300,0.536311,0.771477
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,42,,.,0.519761,0.754895,0.574235,0.799405,0.519761,0.754895,0.574235,0.799405
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,43,,.,0.523177,0.757131,0.580208,0.803605,0.523177,0.757131,0.580208,0.803605
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,44,,.,0.524177,0.758512,0.582140,0.805516,0.524177,0.758512,0.582140,0.805516
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,45,,.,0.525875,0.757673,0.583813,0.806193,0.525875,0.757673,0.583813,0.806193
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,46,,.,0.524579,0.759475,0.584140,0.806740,0.524579,0.759475,0.584140,0.806740
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,47,,.,0.532489,0.763687,0.591770,0.811997,0.532489,0.763687,0.591770,0.811997
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,48,,.,0.530208,0.764824,0.593478,0.813292,0.530208,0.764824,0.593478,0.813292
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,49,,.,0.530311,0.763587,0.593955,0.813863,0.530311,0.763587,0.593955,0.813863
False,128,1,0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,imagenet,float32,50,"2,3",device,50,0.001,0.1,"40,45",imperative,resnet18_v2-scaled,0.9,4,adam,model,False,,10,123,0,False,,0.0,50,,.,0.532129,0.764746,0.594399,0.814149,0.532129,0.764746,0.594399,0.814149
