num_params,num_params_q,model_size,model_size_q,flops_total,flops_fp,flops_q,flops_combined,activation_method,approximation,augmentation,batch_norm,batch_size,bits,bits_a,block_config,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dilated,downsample_sc_groups,downsample_structure,dry_run,dtype,epochs,fp_downsample_sc,gpus,growth_rate,init_features,initial_layers,initialization,interrupt_at,kvstore,log,log_interval,lr,lr_factor,lr_mode,lr_steps,mode,model,momentum,num_workers,optimizer,plot_network,pool_downsample_sc,prefix,profile,progress,reduction,resume,resume_states,save_frequency,seed,slices,start_epoch,test_run,use_pretrained,warmup_epochs,warmup_lr,wd,weight_quantization,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001669,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,32, 4337.074170,b75427ab9a420b4bd5cbc1472e05b558,0.605134,0.825804,0.554097,0.774017
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001649,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,33, 4334.319743,b75427ab9a420b4bd5cbc1472e05b558,0.605574,0.826464,0.555255,0.774679
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001629,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,34, 4339.472804,b75427ab9a420b4bd5cbc1472e05b558,0.606614,0.827945,0.556822,0.775912
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001609,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,35, 4335.907238,b75427ab9a420b4bd5cbc1472e05b558,0.606578,0.827965,0.558557,0.777631
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001588,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,36, 4339.155221,b75427ab9a420b4bd5cbc1472e05b558,0.612976,0.831046,0.559944,0.778224
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001566,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,37, 4333.941745,b75427ab9a420b4bd5cbc1472e05b558,0.612036,0.830726,0.560638,0.779163
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001545,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,38, 4338.615005,b75427ab9a420b4bd5cbc1472e05b558,0.611256,0.831826,0.562953,0.780710
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001523,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,39, 4343.784334,b75427ab9a420b4bd5cbc1472e05b558,0.607717,0.829344,0.563910,0.781045
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001500,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,40, 4336.192843,b75427ab9a420b4bd5cbc1472e05b558,0.612076,0.831126,0.564228,0.781877
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001477,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,41, 4342.437477,b75427ab9a420b4bd5cbc1472e05b558,0.613176,0.833407,0.565867,0.783292
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001454,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,42, 4341.599024,b75427ab9a420b4bd5cbc1472e05b558,0.616157,0.835107,0.567106,0.783862
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001431,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,43, 4341.662298,b75427ab9a420b4bd5cbc1472e05b558,0.613311,0.832141,0.568216,0.785197
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001407,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,44, 4341.048650,b75427ab9a420b4bd5cbc1472e05b558,0.603393,0.827225,0.570654,0.786191
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001383,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,45, 4342.676500,b75427ab9a420b4bd5cbc1472e05b558,0.617198,0.836008,0.570605,0.787230
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001358,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,46, 4340.506434,b75427ab9a420b4bd5cbc1472e05b558,0.618298,0.836948,0.572032,0.787515
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001334,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,47, 4341.650245,b75427ab9a420b4bd5cbc1472e05b558,0.619385,0.838735,0.572104,0.788037
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001309,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,48, 4343.136788,b75427ab9a420b4bd5cbc1472e05b558,0.621679,0.836828,0.573480,0.788938
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001284,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,49, 4340.654770,b75427ab9a420b4bd5cbc1472e05b558,0.620319,0.837828,0.574937,0.789898
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001259,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,50, 4336.000100,b75427ab9a420b4bd5cbc1472e05b558,0.621379,0.838168,0.576705,0.791004
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001233,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,51, 4346.942789,b75427ab9a420b4bd5cbc1472e05b558,0.623641,0.838195,0.577491,0.792559
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001208,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,52, 4342.556576,b75427ab9a420b4bd5cbc1472e05b558,0.623920,0.837588,0.578295,0.792730
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001182,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,53, 4338.867213,b75427ab9a420b4bd5cbc1472e05b558,0.622419,0.840769,0.579503,0.793351
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001156,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,54, 4344.857906,b75427ab9a420b4bd5cbc1472e05b558,0.623640,0.839489,0.580780,0.794650
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001131,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,55, 4335.085354,b75427ab9a420b4bd5cbc1472e05b558,0.625260,0.841252,0.580748,0.794579
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001105,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,56, 4343.214595,b75427ab9a420b4bd5cbc1472e05b558,0.625540,0.840489,0.582537,0.795774
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001078,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,57, 4342.977819,b75427ab9a420b4bd5cbc1472e05b558,0.627241,0.841749,0.583712,0.796527
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001052,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,58, 4346.116707,b75427ab9a420b4bd5cbc1472e05b558,0.628881,0.844130,0.584776,0.797236
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001026,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,59, 4353.144906,b75427ab9a420b4bd5cbc1472e05b558,0.628796,0.843370,0.585493,0.797834
11328328,10321920,43.21,5.07,5600000000.0,128850000.0,5470000000.0,214310000.0,det_sign,,medium,,32,1,1,"4,6,8,6",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001000,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.7",model/densenet_flex_1bit_0021_acc_0.5906.params,model/densenet_flex_1bit_0021_acc_0.5906.states,1,123,,22,False,False,0,0.0,0.0,det_sign,meta/tblogs,60, 4370.357798,b75427ab9a420b4bd5cbc1472e05b558,0.631062,0.843010,0.586396,0.798298
